#,"Date Time, GMT-08:00","Temp, °C (LGR S/N: 9893568, SEN S/N: 9893568)","Ext. Line Event, units (LGR S/N: 1147179, SEN S/N: 1147179)",Coupler Attached (LGR S/N: 9893568),Host Connected (LGR S/N: 9893568),Stopped (LGR S/N: 9893568),End Of File (LGR S/N: 9893568)
,07/01/2022 2:00,9.275,,,,,
,07/01/2022 3:00,8.779,,,,,
,07/01/2022 4:00,8.481,,,,,
,07/01/2022 5:00,8.481,,,,,
,07/01/2022 6:00,8.68,,,,,
,07/01/2022 7:00,8.978,,,,,
,07/01/2022 8:00,10.846,,,,,
,07/01/2022 9:00,16.808,,,,,
,07/01/2022 10:00,31.676,,,,,
,07/01/2022 11:00,40.415,,,,,
,07/01/2022 12:00,43.118,,,,,
,07/01/2022 13:00,38.49,,,,,
,07/01/2022 14:00,45.326,,,,,
,07/01/2022 15:00,38.602,,,,,
,07/01/2022 16:00,31.064,,,,,
,07/01/2022 17:00,32.807,,,,,
,07/01/2022 18:00,22.812,,,,,
,07/01/2022 19:00,17.95,,,,,
,07/01/2022 20:00,15.282,,,,,
,07/01/2022 21:00,13.654,,,,,
,07/01/2022 22:00,12.69,,,,,
,07/01/2022 23:00,12.207,,,,,
,07/02/2022 0:00,11.625,,,,,
,07/02/2022 1:00,11.139,,,,,
,07/02/2022 2:00,10.651,,,,,
,07/02/2022 3:00,10.161,,,,,
,07/02/2022 4:00,9.866,,,,,
,07/02/2022 5:00,9.768,,,,,
,07/02/2022 6:00,9.866,,,,,
,07/02/2022 7:00,10.161,,,,,
,07/02/2022 8:00,12.11,,,,,
,07/02/2022 9:00,17.95,,,,,
,07/02/2022 10:00,31.064,,,,,
,07/02/2022 11:00,38.826,,,,,
,07/02/2022 12:00,33.848,,,,,
,07/02/2022 13:00,45.452,,,,,
,07/02/2022 14:00,47.76,,,,,
,07/02/2022 15:00,42.164,,,,,
,07/02/2022 16:00,42.639,,,,,
,07/02/2022 17:00,40.415,,,,,
,07/02/2022 18:00,26.488,,,,,
,07/02/2022 19:00,20.234,,,,,
,07/02/2022 20:00,17.57,,,,,
,07/02/2022 21:00,15.951,,,,,
,07/02/2022 22:00,15.282,,,,,
,07/02/2022 23:00,14.9,,,,,
,07/03/2022 0:00,15.473,,,,,
,07/03/2022 1:00,15.664,,,,,
,07/03/2022 2:00,15.378,,,,,
,07/03/2022 3:00,15.091,,,,,
,07/03/2022 4:00,15.378,,,,,
,07/03/2022 5:00,15.569,,,,,
,07/03/2022 6:00,16.046,,,,,
,07/03/2022 7:00,16.332,,,,,
,07/03/2022 7:13,,616,,,,
,07/03/2022 7:15,,617,,,,
,07/03/2022 7:19,,618,,,,
,07/03/2022 7:24,,619,,,,
,07/03/2022 8:00,13.846,,,,,
,07/03/2022 8:15,,620,,,,
,07/03/2022 8:16,,621,,,,
,07/03/2022 8:18,,622,,,,
,07/03/2022 8:23,,623,,,,
,07/03/2022 8:35,,624,,,,
,07/03/2022 8:35,,625,,,,
,07/03/2022 8:35,,626,,,,
,07/03/2022 8:36,,627,,,,
,07/03/2022 8:43,,628,,,,
,07/03/2022 9:00,13.365,,,,,
,07/03/2022 10:00,14.709,,,,,
,07/03/2022 10:58,,629,,,,
,07/03/2022 11:00,14.325,,,,,
,07/03/2022 11:05,,630,,,,
,07/03/2022 11:41,,631,,,,
,07/03/2022 12:00,16.046,,,,,
,07/03/2022 13:00,19.377,,,,,
,07/03/2022 14:00,22.621,,,,,
,07/03/2022 15:00,20.424,,,,,
,07/03/2022 15:47,,632,,,,
,07/03/2022 15:49,,633,,,,
,07/03/2022 15:51,,634,,,,
,07/03/2022 16:00,16.713,,,,,
,07/03/2022 16:00,,635,,,,
,07/03/2022 16:05,,636,,,,
,07/03/2022 16:10,,637,,,,
,07/03/2022 16:14,,638,,,,
,07/03/2022 16:18,,639,,,,
,07/03/2022 16:21,,640,,,,
,07/03/2022 16:30,,641,,,,
,07/03/2022 16:34,,642,,,,
,07/03/2022 16:40,,643,,,,
,07/03/2022 16:44,,644,,,,
,07/03/2022 16:47,,645,,,,
,07/03/2022 16:50,,646,,,,
,07/03/2022 16:53,,647,,,,
,07/03/2022 17:00,13.269,,,,,
,07/03/2022 17:00,,648,,,,
,07/03/2022 17:07,,649,,,,
,07/03/2022 17:14,,650,,,,
,07/03/2022 17:23,,651,,,,
,07/03/2022 17:36,,652,,,,
,07/03/2022 17:44,,653,,,,
,07/03/2022 17:52,,654,,,,
,07/03/2022 18:00,12.69,,,,,
,07/03/2022 19:00,12.69,,,,,
,07/03/2022 20:00,11.334,,,,,
,07/03/2022 21:00,10.748,,,,,
,07/03/2022 22:00,10.651,,,,,
,07/03/2022 23:00,10.553,,,,,
,07/04/2022 0:00,10.455,,,,,
,07/04/2022 1:00,10.161,,,,,
,07/04/2022 2:00,9.866,,,,,
,07/04/2022 3:00,9.669,,,,,
,07/04/2022 3:13,,655,,,,
,07/04/2022 4:00,9.176,,,,,
,07/04/2022 5:00,9.275,,,,,
,07/04/2022 6:00,10.259,,,,,
,07/04/2022 7:00,12.207,,,,,
,07/04/2022 8:00,15.473,,,,,
,07/04/2022 9:00,16.903,,,,,
,07/04/2022 10:00,20.138,,,,,
,07/04/2022 10:25,,656,,,,
,07/04/2022 10:27,,657,,,,
,07/04/2022 10:27,,658,,,,
,07/04/2022 10:29,,659,,,,
,07/04/2022 10:33,,660,,,,
,07/04/2022 10:35,,661,,,,
,07/04/2022 10:35,,662,,,,
,07/04/2022 10:36,,663,,,,
,07/04/2022 10:38,,664,,,,
,07/04/2022 10:45,,665,,,,
,07/04/2022 10:49,,666,,,,
,07/04/2022 10:52,,667,,,,
,07/04/2022 10:58,,668,,,,
,07/04/2022 11:00,13.942,,,,,
,07/04/2022 11:00,,669,,,,
,07/04/2022 11:01,,670,,,,
,07/04/2022 11:02,,671,,,,
,07/04/2022 11:04,,672,,,,
,07/04/2022 11:35,,673,,,,
,07/04/2022 12:00,14.613,,,,,
,07/04/2022 12:55,,674,,,,
,07/04/2022 12:59,,675,,,,
,07/04/2022 13:00,14.709,,,,,
,07/04/2022 13:04,,676,,,,
,07/04/2022 13:16,,677,,,,
,07/04/2022 13:21,,678,,,,
,07/04/2022 13:23,,679,,,,
,07/04/2022 13:26,,680,,,,
,07/04/2022 13:59,,681,,,,
,07/04/2022 14:00,11.916,,,,,
,07/04/2022 15:00,12.594,,,,,
,07/04/2022 16:00,13.173,,,,,
,07/04/2022 17:00,12.98,,,,,
,07/04/2022 18:00,12.69,,,,,
,07/04/2022 19:00,10.944,,,,,
,07/04/2022 20:00,9.275,,,,,
,07/04/2022 21:00,7.782,,,,,
,07/04/2022 22:00,7.179,,,,,
,07/04/2022 23:00,7.682,,,,,
,07/05/2022 0:00,7.582,,,,,
,07/05/2022 1:00,7.682,,,,,
,07/05/2022 2:00,7.682,,,,,
,07/05/2022 3:00,6.978,,,,,
,07/05/2022 4:00,6.064,,,,,
,07/05/2022 5:00,5.347,,,,,
,07/05/2022 6:00,6.877,,,,,
,07/05/2022 7:00,9.669,,,,,
,07/05/2022 8:00,11.334,,,,,
,07/05/2022 9:00,15.187,,,,,
,07/05/2022 10:00,21.855,,,,,
,07/05/2022 11:00,21.187,,,,,
,07/05/2022 12:00,26,,,,,
,07/05/2022 13:00,25.805,,,,,
,07/05/2022 14:00,29.152,,,,,
,07/05/2022 15:00,36.295,,,,,
,07/05/2022 16:00,40.415,,,,,
,07/05/2022 17:00,37.274,,,,,
,07/05/2022 18:00,20.424,,,,,
,07/05/2022 19:00,14.421,,,,,
,07/05/2022 20:00,12.401,,,,,
,07/05/2022 21:00,10.846,,,,,
,07/05/2022 22:00,10.063,,,,,
,07/05/2022 23:00,9.669,,,,,
,07/06/2022 0:00,9.768,,,,,
,07/06/2022 1:00,9.669,,,,,
,07/06/2022 2:00,9.472,,,,,
,07/06/2022 3:00,8.978,,,,,
,07/06/2022 4:00,8.581,,,,,
,07/06/2022 5:00,9.373,,,,,
,07/06/2022 6:00,10.944,,,,,
,07/06/2022 7:00,12.594,,,,,
,07/06/2022 8:00,14.23,,,,,
,07/06/2022 9:00,17.665,,,,,
,07/06/2022 10:00,23.1,,,,,
,07/06/2022 11:00,22.333,,,,,
,07/06/2022 11:37,,682,,,,
,07/06/2022 12:00,18.236,,,,,
,07/06/2022 13:00,17.95,,,,,
,07/06/2022 13:18,,683,,,,
,07/06/2022 14:00,18.521,,,,,
,07/06/2022 15:00,25.708,,,,,
,07/06/2022 15:06,,684,,,,
,07/06/2022 16:00,28.953,,,,,
,07/06/2022 17:00,23.869,,,,,
,07/06/2022 18:00,19.948,,,,,
,07/06/2022 19:00,16.713,,,,,
,07/06/2022 20:00,14.613,,,,,
,07/06/2022 21:00,13.269,,,,,
,07/06/2022 22:00,12.69,,,,,
,07/06/2022 23:00,12.401,,,,,
,07/07/2022 0:00,12.304,,,,,
,07/07/2022 1:00,11.528,,,,,
,07/07/2022 2:00,11.916,,,,,
,07/07/2022 3:00,11.139,,,,,
,07/07/2022 4:00,11.334,,,,,
,07/07/2022 5:00,11.722,,,,,
,07/07/2022 6:00,14.038,,,,,
,07/07/2022 7:00,15.187,,,,,
,07/07/2022 8:00,15.664,,,,,
,07/07/2022 9:00,16.237,,,,,
,07/07/2022 10:00,17.76,,,,,
,07/07/2022 11:00,18.331,,,,,
,07/07/2022 11:48,,685,,,,
,07/07/2022 12:00,16.903,,,,,
,07/07/2022 13:00,17.57,,,,,
,07/07/2022 14:00,23.004,,,,,
,07/07/2022 15:00,35.115,,,,,
,07/07/2022 16:00,35.328,,,,,
,07/07/2022 17:00,36.187,,,,,
,07/07/2022 18:00,22.429,,,,,
,07/07/2022 19:00,18.521,,,,,
,07/07/2022 20:00,15.282,,,,,
,07/07/2022 21:00,12.98,,,,,
,07/07/2022 22:00,11.722,,,,,
,07/07/2022 23:00,11.236,,,,,
,07/08/2022 0:00,11.041,,,,,
,07/08/2022 1:00,10.944,,,,,
,07/08/2022 2:00,10.748,,,,,
,07/08/2022 3:00,11.334,,,,,
,07/08/2022 4:00,10.846,,,,,
,07/08/2022 5:00,10.846,,,,,
,07/08/2022 6:00,12.013,,,,,
,07/08/2022 7:00,12.304,,,,,
,07/08/2022 8:00,13.846,,,,,
,07/08/2022 9:00,17.665,,,,,
,07/08/2022 10:00,29.752,,,,,
,07/08/2022 11:00,34.796,,,,,
,07/08/2022 12:00,41.341,,,,,
,07/08/2022 13:00,39.843,,,,,
,07/08/2022 14:00,39.05,,,,,
,07/08/2022 15:00,32.704,,,,,
,07/08/2022 16:00,28.06,,,,,
,07/08/2022 17:00,26.488,,,,,
,07/08/2022 18:00,19.948,,,,,
,07/08/2022 19:00,16.523,,,,,
,07/08/2022 20:00,14.804,,,,,
,07/08/2022 21:00,13.269,,,,,
,07/08/2022 22:00,12.98,,,,,
,07/08/2022 23:00,12.013,,,,,
,07/09/2022 0:00,11.236,,,,,
,07/09/2022 1:00,11.041,,,,,
,07/09/2022 2:00,10.455,,,,,
,07/09/2022 3:00,9.965,,,,,
,07/09/2022 4:00,9.176,,,,,
,07/09/2022 5:00,8.779,,,,,
,07/09/2022 6:00,8.779,,,,,
,07/09/2022 7:00,8.978,,,,,
,07/09/2022 8:00,11.431,,,,,
,07/09/2022 9:00,15.187,,,,,
,07/09/2022 10:00,24.835,,,,,
,07/09/2022 11:00,31.676,,,,,
,07/09/2022 12:00,37.824,,,,,
,07/09/2022 13:00,41.458,,,,,
,07/09/2022 14:00,41.108,,,,,
,07/09/2022 15:00,34.374,,,,,
,07/09/2022 16:00,32.291,,,,,
,07/09/2022 17:00,35.222,,,,,
,07/09/2022 18:00,23.869,,,,,
,07/09/2022 19:00,19.282,,,,,
,07/09/2022 20:00,16.903,,,,,
,07/09/2022 21:00,15.091,,,,,
,07/09/2022 22:00,13.173,,,,,
,07/09/2022 23:00,12.11,,,,,
,07/10/2022 0:00,12.401,,,,,
,07/10/2022 1:00,12.401,,,,,
,07/10/2022 2:00,11.625,,,,,
,07/10/2022 3:00,10.846,,,,,
,07/10/2022 4:00,10.651,,,,,
,07/10/2022 5:00,11.236,,,,,
,07/10/2022 6:00,12.401,,,,,
,07/10/2022 7:00,12.497,,,,,
,07/10/2022 8:00,13.942,,,,,
,07/10/2022 9:00,16.903,,,,,
,07/10/2022 10:00,23.004,,,,,
,07/10/2022 11:00,25.416,,,,,
,07/10/2022 12:00,30.862,,,,,
,07/10/2022 13:00,31.166,,,,,
,07/10/2022 14:00,32.497,,,,,
,07/10/2022 15:00,32.188,,,,,
,07/10/2022 16:00,26.879,,,,,
,07/10/2022 17:00,24.641,,,,,
,07/10/2022 18:00,21.473,,,,,
,07/10/2022 19:00,18.045,,,,,
,07/10/2022 20:00,15.473,,,,,
,07/10/2022 21:00,13.269,,,,,
,07/10/2022 22:00,12.883,,,,,
,07/10/2022 23:00,12.207,,,,,
,07/11/2022 0:00,11.334,,,,,
,07/11/2022 1:00,10.846,,,,,
,07/11/2022 2:00,10.357,,,,,
,07/11/2022 3:00,9.866,,,,,
,07/11/2022 4:00,9.472,,,,,
,07/11/2022 5:00,9.373,,,,,
,07/11/2022 6:00,9.275,,,,,
,07/11/2022 7:00,9.472,,,,,
,07/11/2022 8:00,11.041,,,,,
,07/11/2022 9:00,15.473,,,,,
,07/11/2022 10:00,28.456,,,,,
,07/11/2022 11:00,37.604,,,,,
,07/11/2022 12:00,42.998,,,,,
,07/11/2022 13:00,46.593,,,,,
,07/11/2022 14:00,48.155,,,,,
,07/11/2022 15:00,49.225,,,,,
,07/11/2022 16:00,49.632,,,,,
,07/11/2022 17:00,46.722,,,,,
,07/11/2022 18:00,28.953,,,,,
,07/11/2022 19:00,22.429,,,,,
,07/11/2022 20:00,19.187,,,,,
,07/11/2022 21:00,17.094,,,,,
,07/11/2022 22:00,16.046,,,,,
,07/11/2022 23:00,15.378,,,,,
,07/12/2022 0:00,15.091,,,,,
,07/12/2022 1:00,14.517,,,,,
,07/12/2022 2:00,13.654,,,,,
,07/12/2022 3:00,13.269,,,,,
,07/12/2022 4:00,12.98,,,,,
,07/12/2022 5:00,12.69,,,,,
,07/12/2022 6:00,12.594,,,,,
,07/12/2022 7:00,12.69,,,,,
,07/12/2022 8:00,14.421,,,,,
,07/12/2022 9:00,18.14,,,,,
,07/12/2022 10:00,31.268,,,,,
,07/12/2022 11:00,40.876,,,,,
,07/12/2022 12:00,45.956,,,,,
,07/12/2022 13:00,49.225,,,,,
,07/12/2022 14:00,50.874,,,,,
,07/12/2022 15:00,51.72,,,,,
,07/12/2022 16:00,52.006,,,,,
,07/12/2022 17:00,48.554,,,,,
,07/12/2022 18:00,30.659,,,,,
,07/12/2022 19:00,24.448,,,,,
,07/12/2022 20:00,21.282,,,,,
,07/12/2022 21:00,19.377,,,,,
,07/12/2022 22:00,18.806,,,,,
,07/12/2022 23:00,17.76,,,,,
,07/13/2022 0:00,16.903,,,,,
,07/13/2022 1:00,16.523,,,,,
,07/13/2022 2:00,16.141,,,,,
,07/13/2022 3:00,15.855,,,,,
,07/13/2022 4:00,15.664,,,,,
,07/13/2022 5:00,15.378,,,,,
,07/13/2022 6:00,16.141,,,,,
,07/13/2022 7:00,16.332,,,,,
,07/13/2022 8:00,18.711,,,,,
,07/13/2022 9:00,23.196,,,,,
,07/13/2022 10:00,25.805,,,,,
,07/13/2022 11:00,26,,,,,
,07/13/2022 12:00,34.268,,,,,
,07/13/2022 13:00,42.164,,,,,
,07/13/2022 14:00,40.185,,,,,
,07/13/2022 15:00,35.864,,,,,
,07/13/2022 16:00,31.37,,,,,
,07/13/2022 17:00,33.326,,,,,
,07/13/2022 18:00,25.513,,,,,
,07/13/2022 19:00,21.378,,,,,
,07/13/2022 20:00,18.236,,,,,
,07/13/2022 21:00,16.046,,,,,
,07/13/2022 22:00,14.709,,,,,
,07/13/2022 23:00,13.942,,,,,
,07/14/2022 0:00,13.173,,,,,
,07/14/2022 1:00,12.497,,,,,
,07/14/2022 2:00,12.013,,,,,
,07/14/2022 3:00,11.431,,,,,
,07/14/2022 4:00,10.944,,,,,
,07/14/2022 5:00,10.651,,,,,
,07/14/2022 6:00,10.553,,,,,
,07/14/2022 7:00,10.748,,,,,
,07/14/2022 8:00,12.207,,,,,
,07/14/2022 9:00,16.332,,,,,
,07/14/2022 10:00,29.252,,,,,
,07/14/2022 11:00,38.49,,,,,
,07/14/2022 12:00,43.48,,,,,
,07/14/2022 13:00,46.593,,,,,
,07/14/2022 14:00,46.85,,,,,
,07/14/2022 15:00,47.499,,,,,
,07/14/2022 16:00,49.225,,,,,
,07/14/2022 17:00,47.238,,,,,
,07/14/2022 18:00,29.252,,,,,
,07/14/2022 19:00,22.046,,,,,
,07/14/2022 20:00,19.282,,,,,
,07/14/2022 21:00,17.475,,,,,
,07/14/2022 22:00,16.427,,,,,
,07/14/2022 23:00,15.664,,,,,
,07/15/2022 0:00,15.091,,,,,
,07/15/2022 1:00,14.613,,,,,
,07/15/2022 2:00,14.038,,,,,
,07/15/2022 3:00,13.365,,,,,
,07/15/2022 4:00,12.787,,,,,
,07/15/2022 5:00,12.304,,,,,
,07/15/2022 6:00,12.304,,,,,
,07/15/2022 7:00,12.304,,,,,
,07/15/2022 8:00,13.75,,,,,
,07/15/2022 9:00,17.95,,,,,
,07/15/2022 10:00,30.154,,,,,
,07/15/2022 11:00,40.53,,,,,
,07/15/2022 12:00,46.083,,,,,
,07/15/2022 13:00,48.955,,,,,
,07/15/2022 14:00,50.456,,,,,
,07/15/2022 15:00,50.595,,,,,
,07/15/2022 16:00,51.014,,,,,
,07/15/2022 17:00,47.629,,,,,
,07/15/2022 18:00,29.752,,,,,
,07/15/2022 19:00,24.158,,,,,
,07/15/2022 20:00,21.855,,,,,
,07/15/2022 21:00,18.996,,,,,
,07/15/2022 22:00,17.284,,,,,
,07/15/2022 23:00,16.427,,,,,
,07/16/2022 0:00,15.569,,,,,
,07/16/2022 1:00,14.996,,,,,
,07/16/2022 2:00,14.325,,,,,
,07/16/2022 3:00,13.846,,,,,
,07/16/2022 4:00,13.365,,,,,
,07/16/2022 5:00,13.076,,,,,
,07/16/2022 6:00,13.076,,,,,
,07/16/2022 7:00,13.076,,,,,
,07/16/2022 8:00,14.23,,,,,
,07/16/2022 9:00,17.665,,,,,
,07/16/2022 10:00,29.953,,,,,
,07/16/2022 11:00,36.946,,,,,
,07/16/2022 12:00,43.48,,,,,
,07/16/2022 13:00,48.288,,,,,
,07/16/2022 14:00,49.09,,,,,
,07/16/2022 15:00,48.155,,,,,
,07/16/2022 16:00,49.09,,,,,
,07/16/2022 17:00,46.593,,,,,
,07/16/2022 18:00,29.053,,,,,
,07/16/2022 19:00,23.581,,,,,
,07/16/2022 20:00,21.187,,,,,
,07/16/2022 21:00,18.616,,,,,
,07/16/2022 22:00,17.094,,,,,
,07/16/2022 23:00,16.237,,,,,
,07/17/2022 0:00,15.664,,,,,
,07/17/2022 1:00,15.091,,,,,
,07/17/2022 2:00,14.613,,,,,
,07/17/2022 3:00,14.23,,,,,
,07/17/2022 4:00,13.75,,,,,
,07/17/2022 5:00,13.558,,,,,
,07/17/2022 6:00,13.654,,,,,
,07/17/2022 7:00,13.75,,,,,
,07/17/2022 8:00,15.091,,,,,
,07/17/2022 9:00,18.426,,,,,
,07/17/2022 10:00,29.853,,,,,
,07/17/2022 11:00,38.49,,,,,
,07/17/2022 12:00,41.458,,,,,
,07/17/2022 13:00,45.452,,,,,
,07/17/2022 14:00,47.109,,,,,
,07/17/2022 15:00,47.499,,,,,
,07/17/2022 16:00,46.593,,,,,
,07/17/2022 17:00,44.58,,,,,
,07/17/2022 18:00,27.567,,,,,
,07/17/2022 19:00,21.473,,,,,
,07/17/2022 20:00,18.521,,,,,
,07/17/2022 21:00,16.618,,,,,
,07/17/2022 22:00,15.282,,,,,
,07/17/2022 23:00,14.421,,,,,
,07/18/2022 0:00,13.846,,,,,
,07/18/2022 1:00,13.654,,,,,
,07/18/2022 2:00,13.269,,,,,
,07/18/2022 3:00,13.461,,,,,
,07/18/2022 4:00,13.558,,,,,
,07/18/2022 5:00,12.594,,,,,
,07/18/2022 6:00,12.207,,,,,
,07/18/2022 7:00,11.916,,,,,
,07/18/2022 8:00,13.365,,,,,
,07/18/2022 9:00,16.903,,,,,
,07/18/2022 10:00,21.091,,,,,
,07/18/2022 10:48,,686,,,,
,07/18/2022 10:48,,687,,,,
,07/18/2022 10:49,,688,,,,
,07/18/2022 10:50,,689,,,,
,07/18/2022 10:51,,690,,,,
,07/18/2022 10:52,,691,,,,
,07/18/2022 10:53,,692,,,,
,07/18/2022 10:54,,693,,,,
,07/18/2022 10:55,,694,,,,
,07/18/2022 10:55,,695,,,,
,07/18/2022 10:55,,696,,,,
,07/18/2022 10:56,,697,,,,
,07/18/2022 10:56,,698,,,,
,07/18/2022 10:58,,699,,,,
,07/18/2022 10:59,,700,,,,
,07/18/2022 11:00,20.329,,,,,
,07/18/2022 11:00,,701,,,,
,07/18/2022 11:01,,702,,,,
,07/18/2022 11:02,,703,,,,
,07/18/2022 11:05,,704,,,,
,07/18/2022 11:08,,705,,,,
,07/18/2022 11:12,,706,,,,
,07/18/2022 11:15,,707,,,,
,07/18/2022 11:17,,708,,,,
,07/18/2022 11:24,,709,,,,
,07/18/2022 12:00,15.378,,,,,
,07/18/2022 13:00,29.452,,,,,
,07/18/2022 14:00,26.683,,,,,
,07/18/2022 15:00,28.555,,,,,
,07/18/2022 16:00,21.187,,,,,
,07/18/2022 17:00,22.238,,,,,
,07/18/2022 18:00,18.806,,,,,
,07/18/2022 19:00,15.951,,,,,
,07/18/2022 20:00,13.846,,,,,
,07/18/2022 21:00,12.883,,,,,
,07/18/2022 22:00,12.497,,,,,
,07/18/2022 23:00,12.013,,,,,
,07/19/2022 0:00,11.431,,,,,
,07/19/2022 1:00,10.846,,,,,
,07/19/2022 2:00,10.651,,,,,
,07/19/2022 3:00,10.357,,,,,
,07/19/2022 4:00,10.259,,,,,
,07/19/2022 5:00,10.063,,,,,
,07/19/2022 6:00,10.259,,,,,
,07/19/2022 7:00,11.722,,,,,
,07/19/2022 8:00,12.401,,,,,
,07/19/2022 9:00,15.187,,,,,
,07/19/2022 10:00,25.805,,,,,
,07/19/2022 11:00,35.435,,,,,
,07/19/2022 12:00,38.046,,,,,
,07/19/2022 13:00,40.415,,,,,
,07/19/2022 14:00,42.282,,,,,
,07/19/2022 15:00,42.878,,,,,
,07/19/2022 16:00,42.046,,,,,
,07/19/2022 17:00,38.938,,,,,
,07/19/2022 18:00,25.61,,,,,
,07/19/2022 19:00,21.664,,,,,
,07/19/2022 20:00,19.567,,,,,
,07/19/2022 21:00,17.475,,,,,
,07/19/2022 22:00,16.427,,,,,
,07/19/2022 23:00,15.855,,,,,
,07/20/2022 0:00,15.378,,,,,
,07/20/2022 1:00,14.996,,,,,
,07/20/2022 2:00,14.23,,,,,
,07/20/2022 3:00,13.365,,,,,
,07/20/2022 4:00,12.787,,,,,
,07/20/2022 5:00,12.304,,,,,
,07/20/2022 6:00,12.207,,,,,
,07/20/2022 7:00,12.207,,,,,
,07/20/2022 8:00,13.365,,,,,
,07/20/2022 9:00,16.903,,,,,
,07/20/2022 10:00,27.862,,,,,
,07/20/2022 11:00,38.046,,,,,
,07/20/2022 12:00,42.401,,,,,
,07/20/2022 13:00,44.58,,,,,
,07/20/2022 14:00,45.829,,,,,
,07/20/2022 15:00,46.465,,,,,
,07/20/2022 16:00,45.577,,,,,
,07/20/2022 17:00,43.118,,,,,
,07/20/2022 18:00,28.06,,,,,
,07/20/2022 19:00,23.581,,,,,
,07/20/2022 20:00,20.71,,,,,
,07/20/2022 21:00,18.521,,,,,
,07/20/2022 22:00,17.475,,,,,
,07/20/2022 23:00,16.523,,,,,
,07/21/2022 0:00,15.855,,,,,
,07/21/2022 1:00,15.091,,,,,
,07/21/2022 2:00,14.517,,,,,
,07/21/2022 3:00,14.134,,,,,
,07/21/2022 4:00,13.654,,,,,
,07/21/2022 5:00,13.365,,,,,
,07/21/2022 6:00,13.173,,,,,
,07/21/2022 7:00,12.98,,,,,
,07/21/2022 8:00,14.23,,,,,
,07/21/2022 9:00,18.331,,,,,
,07/21/2022 10:00,29.152,,,,,
,07/21/2022 11:00,39.843,,,,,
,07/21/2022 12:00,41.575,,,,,
,07/21/2022 13:00,45.956,,,,,
,07/21/2022 14:00,47.499,,,,,
,07/21/2022 15:00,47.499,,,,,
,07/21/2022 16:00,47.892,,,,,
,07/21/2022 17:00,44.704,,,,,
,07/21/2022 18:00,28.655,,,,,
,07/21/2022 19:00,24.158,,,,,
,07/21/2022 20:00,20.996,,,,,
,07/21/2022 21:00,18.711,,,,,
,07/21/2022 22:00,17.76,,,,,
,07/21/2022 23:00,17.189,,,,,
,07/22/2022 0:00,16.618,,,,,
,07/22/2022 1:00,15.951,,,,,
,07/22/2022 2:00,15.187,,,,,
,07/22/2022 3:00,14.421,,,,,
,07/22/2022 4:00,13.654,,,,,
,07/22/2022 5:00,13.173,,,,,
,07/22/2022 6:00,12.883,,,,,
,07/22/2022 7:00,12.787,,,,,
,07/22/2022 8:00,13.942,,,,,
,07/22/2022 9:00,17.57,,,,,
,07/22/2022 10:00,27.665,,,,,
,07/22/2022 11:00,37.274,,,,,
,07/22/2022 12:00,44.704,,,,,
,07/22/2022 13:00,39.502,,,,,
,07/22/2022 14:00,34.585,,,,,
,07/22/2022 15:00,23.196,,,,,
,07/22/2022 16:00,37.935,,,,,
,07/22/2022 17:00,39.843,,,,,
,07/22/2022 18:00,25.125,,,,,
,07/22/2022 19:00,20.234,,,,,
,07/22/2022 20:00,17.665,,,,,
,07/22/2022 21:00,16.141,,,,,
,07/22/2022 22:00,15.473,,,,,
,07/22/2022 23:00,14.9,,,,,
,07/23/2022 0:00,14.325,,,,,
,07/23/2022 1:00,13.846,,,,,
,07/23/2022 2:00,13.365,,,,,
,07/23/2022 3:00,12.883,,,,,
,07/23/2022 4:00,12.401,,,,,
,07/23/2022 5:00,12.11,,,,,
,07/23/2022 6:00,12.207,,,,,
,07/23/2022 7:00,12.69,,,,,
,07/23/2022 8:00,14.325,,,,,
,07/23/2022 9:00,17.379,,,,,
,07/23/2022 10:00,28.06,,,,,
,07/23/2022 11:00,38.714,,,,,
,07/23/2022 12:00,45.076,,,,,
,07/23/2022 13:00,44.58,,,,,
,07/23/2022 14:00,34.903,,,,,
,07/23/2022 15:00,28.159,,,,,
,07/23/2022 16:00,26,,,,,
,07/23/2022 17:00,35.009,,,,,
,07/23/2022 18:00,24.835,,,,,
,07/23/2022 19:00,19.662,,,,,
,07/23/2022 20:00,17.665,,,,,
,07/23/2022 21:00,16.141,,,,,
,07/23/2022 22:00,15.473,,,,,
,07/23/2022 23:00,14.9,,,,,
,07/24/2022 0:00,14.421,,,,,
,07/24/2022 1:00,13.942,,,,,
,07/24/2022 2:00,13.365,,,,,
,07/24/2022 3:00,12.98,,,,,
,07/24/2022 4:00,12.594,,,,,
,07/24/2022 5:00,12.401,,,,,
,07/24/2022 6:00,12.497,,,,,
,07/24/2022 7:00,12.69,,,,,
,07/24/2022 8:00,13.942,,,,,
,07/24/2022 9:00,17.57,,,,,
,07/24/2022 10:00,28.258,,,,,
,07/24/2022 11:00,39.276,,,,,
,07/24/2022 12:00,44.828,,,,,
,07/24/2022 13:00,45.577,,,,,
,07/24/2022 14:00,44.828,,,,,
,07/24/2022 15:00,46.083,,,,,
,07/24/2022 16:00,46.083,,,,,
,07/24/2022 17:00,36.946,,,,,
,07/24/2022 18:00,26.488,,,,,
,07/24/2022 19:00,21.951,,,,,
,07/24/2022 20:00,19.758,,,,,
,07/24/2022 21:00,18.616,,,,,
,07/24/2022 22:00,18.14,,,,,
,07/24/2022 23:00,18.236,,,,,
